proposal_id,title,voting_date,f_statistic,p_value,eta_squared,mean_range,n_municipalities,n_groups,category,significant,highly_significant
63,Bundesbeschluss über die Genehmigung und die Umsetzung der bilateralen Abkommen zwischen der Schweiz und der EU über die Assoziierung an Schengen und Dublin,20050605,104.57348937811712,5.335510295640864e-44,0.09144448550917782,8.961248305784792,2081,3,Stadt-Land,True,True
64,"Bundesgesetz über die eingetragene Partnerschaft gleichgeschlechtlicher Paare (Partnerschaftsgesetz, PartG)",20050605,171.5571746194582,1.1010853546954707e-69,0.14171753157663763,8.759144331095762,2081,3,Stadt-Land,True,True
65,Bundesbeschluss über die Ausdehnung des Personenfreizügigkeitsabkommens auf die neuen EU-Staaten und über die Revision der flankierenden Massnahmen,20050925,85.73863603791065,1.663133333725152e-36,0.07622983090537398,7.429381801923192,2081,3,Stadt-Land,True,True
66,Volksinitiative «für Lebensmittel aus gentechnikfreier Landwirtschaft»,20051127,129.47850985530175,1.0130153251774284e-53,0.11080949179915686,7.300086314751098,2081,3,Stadt-Land,True,True
67,Arbeitsgesetz (Ladenöffnungszeiten in Zentren des öffentlichen Verkehrs),20051127,181.13362646793365,3.0638617078621876e-73,0.14845392548706562,10.73132483619245,2081,3,Stadt-Land,True,True
68,Bundesbeschluss über die Neuordnung der Verfassungsbestimmungen zur Bildung,20060521,10.167584715771,4.034039379208383e-05,0.009691096888516089,2.095617154381202,2081,3,Stadt-Land,True,True
69,Volksinitiative «Nationalbankgewinne für die AHV»,20060924,6.208177660346416,0.0020504339481182744,0.005939656609119846,1.749899169353128,2081,3,Stadt-Land,True,False
70,Bundesgesetz über die Ausländerinnen und Ausländer,20060924,0.5529935675555658,0.5753098820130161,0.0005319532250662732,0.5600606041898146,2081,3,Stadt-Land,False,False
71,Änderung des Asylgesetzes,20060924,1.335141337249295,0.26334660460843623,0.0012833761777316145,0.8953264321632162,2081,3,Stadt-Land,False,False
72,Bundesgesetz über die Zusammenarbeit mit den Staaten Osteuropas,20061126,108.7692248722391,1.1875437604193528e-45,0.09476576171864734,7.811108317493925,2081,3,Stadt-Land,True,True
73,Bundesgesetz über die Familienzulagen,20061126,0.00975805439875387,0.9902894463088133,9.391686962621318e-06,0.06225459933325794,2081,3,Stadt-Land,False,False
74,Volksinitiative «Für eine soziale Einheitskrankenkasse»,20070311,0.750961570523023,0.47204058416432837,0.0007222513835319902,0.8624145985101066,2081,3,Stadt-Land,False,False
75,Bundesgesetz über die Invalidenversicherung,20070617,0.5037104747779858,0.6043580769877384,0.0004845682316496391,0.4505014275517496,2081,3,Stadt-Land,False,False
76,Volksinitiative «Gegen Kampfjetlärm in Tourismusgebieten»,20080224,9.069130158884938,0.00011978907348587537,0.008653179354218813,2.1120583211029036,2081,3,Stadt-Land,True,True
77,Bundesgesetz über die Verbesserung der steuerlichen Rahmenbedingungen für unternehmerische Tätigkeiten und Investitionen,20080224,3.8967980297956264,0.02045539277401198,0.00373651356218308,1.3183452689632418,2081,3,Stadt-Land,True,False
78,Volksinitiative «Für demokratische Einbürgerungen»,20080601,4.482138881288718,0.011418746402545435,0.004295367131146128,2.273895451884286,2081,3,Stadt-Land,True,False
79,Volksinitiative «Volkssouveränität statt Behördenpropaganda»,20080601,2.2085461453430137,0.11011806475754761,0.002121137166535239,1.0019819510943222,2081,3,Stadt-Land,False,False
80,Verfassungsartikel «Für Qualität und Wirtschaftlichkeit in der Krankenversicherung»,20080601,0.908185489369479,0.4034152703852636,0.0008733323788023472,0.8898273449397003,2081,3,Stadt-Land,False,False
81,Volksinitiative «für die Unverjährbarkeit pornografischer Straftaten an Kindern»,20081130,0.33195300592538857,0.7175590831232803,0.0003193907441845912,0.32441144997324756,2081,3,Stadt-Land,False,False
82,Volksinitiative «für ein flexibles AHV-Alter»,20081130,1.4406989397309538,0.23699860815812818,0.0013847006765489848,1.0425794369798567,2081,3,Stadt-Land,False,False
83,Volksinitiative «Verbandsbeschwerderecht: Schluss mit der Verhinderungspolitik - Mehr Wachstum für die Schweiz!»,20081130,2.354924446913469,0.09515389797866715,0.0022614042452089493,0.7071293781125192,2081,3,Stadt-Land,False,False
84,Volksinitiative «für eine vernünftige Hanf-Politik mit wirksamem Jugendschutz»,20081130,43.079138793020306,4.660446476095311e-19,0.039811449318828976,3.3697091563810737,2081,3,Stadt-Land,True,True
85,Bundesgesetz über die Betäubungsmittel und psychotropen Stoffe,20081130,115.8137085856736,2.059007577200661e-48,0.10028778470902769,6.715028811683467,2081,3,Stadt-Land,True,True
86,Weiterführung des Freizügigkeitsabkommens zwischen der CH und der EU sowie über die Genehmigung des Protokolls über die Ausdehnung des Abkommens auf Bulgarien und Rumänien,20090208,34.93561578063731,1.194419453921869e-15,0.032530456451286244,4.829695121462201,2081,3,Stadt-Land,True,True
87,Verfassungsartikel «Zukunft mit Komplementärmedizin» (Gegenentwurf zur Volksinitiative «Ja zur Komplementärmedizin»),20090517,1.7347025816734178,0.17670809799413667,0.0016668057453741603,0.8610545838045169,2081,3,Stadt-Land,False,False
88,Bundesbeschluss über die Genehmigung und Umsetzung des Notenaustauschs zwischen der Schweiz und der EU betreffend die Übernahme der Verordnung über biometrische Pässe,20090517,83.94597420578404,8.723600142313167e-36,0.07475513171072701,5.330788221094082,2081,3,Stadt-Land,True,True
89,Bundesbeschluss über eine befristete Zusatzfinanzierung der Invalidenversicherung durch Anhebung der Mehrwertsteuersätze,20090927,66.84258135656746,7.348625017410556e-29,0.06044493355877997,6.451810023338062,2081,3,Stadt-Land,True,True
90,Bundesbeschluss über den Verzicht auf die Einführung der allgemeinen Volksinitiative,20090927,60.88991546948797,2.0031531960408966e-26,0.055360008863702785,5.027463308712072,2081,3,Stadt-Land,True,True
91,Bundesbeschluss zur Schaffung einer Spezialfinanzierung für Aufgaben im Luftverkehr,20091129,145.75065369908862,5.822983919184736e-60,0.12302221842547054,6.483100052931697,2081,3,Stadt-Land,True,True
92,Volksinitiative «Für ein Verbot von Kriegsmaterial-Exporten»,20091129,18.665611067835634,9.238107322519384e-09,0.017647932269434882,2.8606964126747343,2081,3,Stadt-Land,True,True
93,Volksinitiative «Gegen den Bau von Minaretten»,20091129,63.526080087998466,1.665392077281967e-27,0.057618664297653686,6.3032093248001,2081,3,Stadt-Land,True,True
94,Volksinitiative «Für die Ausschaffung krimineller Ausländer»,20101128,43.01726205664831,4.945738449448673e-19,0.039756539535130114,5.280076450208114,2081,3,Stadt-Land,True,True
95,Bundesbeschluss über die Aus- und Wegweisung krimineller Ausländerinnen und Ausländer im Rahmen der Bundesverfassung (Gegenentwurf zur Ausschaffungsinitiative),20101128,110.28052214787118,3.0261587134706868e-46,0.09595613953481959,5.192952385535214,2081,3,Stadt-Land,True,True
96,Ausschaffungsinitiative und Gegenvorschlag: Stichfrage,20101128,51.349048980636795,1.709812082826218e-22,0.047094138366647754,5.656023506484132,2081,3,Stadt-Land,True,True
97,Volksinitiative «Für faire Steuern. Stopp dem Missbrauch beim Steuerwettbewerb»,20101128,1.322145737428197,0.2667868581217094,0.0012709003099141349,0.7594737707416073,2081,3,Stadt-Land,False,False
98,Volksinitiative «Für den Schutz vor Waffengewalt»,20110213,259.6994051030297,2.1285080386108583e-101,0.19996883349802314,12.439285843177824,2081,3,Stadt-Land,True,True
99,Volksinitiative «Schluss mit uferlosem Bau von Zweitwohnungen!»,20120311,26.50305085413109,4.307478711108159e-12,0.0248737446907221,3.6286135104139134,2081,3,Stadt-Land,True,True
100,Volksinitiative «Für ein steuerlich begünstigtes Bausparen zum Erwerb von selbst genutztem Wohneigentum und zur Finanzierung von baulichen Energiespar- und Umweltschutzmassnahmen»,20120311,0.7858414142609872,0.4558714665478575,0.0007557723744267581,0.6242251521786173,2081,3,Stadt-Land,False,False
101,Volksinitiative «6 Wochen Ferien für alle»,20120311,30.823915489465893,6.427942447363334e-14,0.02881213912231851,3.7242310668944363,2081,3,Stadt-Land,True,True
102,Bundesbeschluss über die Regelung der Geldspiele zugunsten gemeinnütziger Zwecke,20120311,33.133668840331985,6.837712422177732e-15,0.030904419666412653,2.525615110394668,2081,3,Stadt-Land,True,True
103,Bundesgesetz über die Buchpreisbindung,20120311,13.997493844419923,9.152720286476037e-07,0.013292998251416619,3.1464611886241087,2081,3,Stadt-Land,True,True
104,Volksinitiative «Eigene vier Wände dank Bausparen»,20120617,0.9816642128685988,0.3748607112962231,0.0009439245389115645,0.6389962752603182,2081,3,Stadt-Land,False,False
105,Volksinitiative «Für die Stärkung der Volksrechte in der Aussenpolitik (Staatsverträge vors Volk!)»,20120617,5.652087197640708,0.0035643654128843867,0.005410497204674935,1.3111077159974016,2081,3,Stadt-Land,True,False
106,Änderung des Bundesgesetzes über die Krankenversicherung (Managed Care),20120617,6.541567368686135,0.0014721071479042388,0.006256630604509862,1.596113820636294,2081,3,Stadt-Land,True,False
107,Bundesbeschluss über die Jugendmusikförderung,20120923,53.689567029743806,1.842393467998423e-23,0.04913524266154379,4.005802035464228,2081,3,Stadt-Land,True,True
108,Volksinitiative «Sicheres Wohnen im Alter»,20120923,26.93691137363051,2.821786159678141e-12,0.02527064321181829,3.311308083302471,2081,3,Stadt-Land,True,True
109,Volksinitiative «Schutz vor Passivrauchen»,20120923,97.8396362894095,2.4664813435868367e-41,0.08606282994209598,6.010949161513846,2081,3,Stadt-Land,True,True
110,Änderung des Tierseuchengesetzes (TSG),20121125,62.09426529310796,6.425362387206506e-27,0.056393232850575584,8.385918585440585,2081,3,Stadt-Land,True,True
111,Bundesbeschluss über die Familienpolitik,20130303,59.440016358127636,7.887338520882337e-26,0.05411311994550297,7.8682418256622455,2081,3,Stadt-Land,True,True
112,Volksinitiative «gegen die Abzockerei»,20130303,22.073415789922684,3.266240558502825e-10,0.020802910959266636,2.3566122913809693,2081,3,Stadt-Land,True,True
113,Bundesgesetz über die Raumplanung,20130303,53.88901362813649,1.5241487973989115e-23,0.0493087705669559,7.293290306282039,2081,3,Stadt-Land,True,True
114,Volksinitiative «Volkswahl des Bundesrates»,20130609,0.2650547451013062,0.7671898830318664,0.00025504056341654123,0.2579147920025022,2081,3,Stadt-Land,False,False
115,Asylgesetz (AsylG) (Dringliche Änderungen des Asylgesetzes),20130609,7.292297492492727,0.0006983250719620242,0.006969656098940116,1.40520568382928,2081,3,Stadt-Land,True,True
116,Volksinitiative «Ja zur Aufhebung der Wehrpflicht»,20130922,48.019554979503205,4.1014750939341615e-21,0.044175428822353195,4.223608979140103,2081,3,Stadt-Land,True,True
117,Bundesgesetz über die Bekämpfung übertragbarer Krankheiten des Menschen (Epidemiengesetz),20130922,75.80211799618928,1.6790171772355955e-32,0.06799602976395508,7.131464744283775,2081,3,Stadt-Land,True,True
118,Arbeitsgesetz (Liberalisierung der Öffnungszeiten von Tankstellenshops),20130922,113.95608727316133,1.0967039607523589e-47,0.09883818519287844,7.235607210740319,2081,3,Stadt-Land,True,True
119,Volksinitiative «1:12 - Für gerechte Löhne»,20131124,18.324174248905408,1.2920333944062904e-08,0.017330705847071446,2.4288483146067463,2081,3,Stadt-Land,True,True
120,"Volksinitiative «Familieninitiative: Steuerabzüge auch für Eltern, die ihre Kinder selber betreuen»",20131124,171.13605568997417,1.5805900956424196e-69,0.14141885524797346,8.149547514215364,2081,3,Stadt-Land,True,True
121,Bundesgesetz über die Abgabe für die Benützung von Nationalstrassen,20131124,56.480743101133704,1.3008314515373538e-24,0.051557951572243334,4.523857517503544,2081,3,Stadt-Land,True,True
122,Bundesbeschluss über die Finanzierung und den Ausbau der Eisenbahninfrastruktur (direkter Gegenentwurf zur zurückgezogenen Volksinitiative «Für den öffentlichen Verkehr»),20140209,95.43994981647013,2.2159653200665206e-40,0.08412957409681353,8.033711173399425,2081,3,Stadt-Land,True,True
123,Volksinitiative «Abtreibungsfinanzierung ist Privatsache - Entlastung der Krankenversicherung durch Streichung der Kosten des Schwangerschaftsabbruchs aus der obligatorischen Grundversicherung»,20140209,7.139684212978121,0.0008126052015064228,0.006824790532967295,2.4627273255860516,2081,3,Stadt-Land,True,True
124,Volksinitiative «Gegen Masseneinwanderung»,20140209,42.71217578645583,6.629468872447641e-19,0.039485712320287095,5.278466143765691,2081,3,Stadt-Land,True,True
125,Bundesbeschluss über die medizinische Grundversorgung (direkter Gegenentwurf zur zurückgezogenen Volksinitiative «Ja zur Hausarztmedizin»),20140518,14.144989420153678,7.913153766752779e-07,0.013431189021695664,1.1433741749472688,2081,3,Stadt-Land,True,True
126,Volksinitiative «Pädophile sollen nicht mehr mit Kindern arbeiten dürfen»,20140518,34.25247397857826,2.313564572319643e-15,0.03191464712082452,3.1845198654251874,2081,3,Stadt-Land,True,True
127,Volksinitiative «Für den Schutz fairer Löhne (Mindestlohn-Initiative)»,20140518,33.5972127908989,4.363750630711939e-15,0.03132323335381319,3.063793578423116,2081,3,Stadt-Land,True,True
128,Bundesgesetz über den Fonds zur Beschaffung des Kampfflugzeugs Gripen,20140518,23.677197790147087,6.800469819923348e-11,0.022280705598449035,4.060096620391533,2081,3,Stadt-Land,True,True
129,Volksinitiative «Schluss mit der MwSt-Diskriminierung des Gastgewerbes!»,20140928,93.62304465871009,1.171736354080955e-39,0.08266037416439927,4.0485643881978355,2081,3,Stadt-Land,True,True
130,Volksinitiative «Für eine öffentliche Krankenkasse»,20140928,0.14326523713041756,0.8665327621519427,0.0001378686095778419,0.40010275235115245,2081,3,Stadt-Land,False,False
131,Volksinitiative «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»,20141130,14.619843864057204,4.953802229465295e-07,0.013875824329997637,2.586545224518602,2081,3,Stadt-Land,True,True
132,Volksinitiative «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen»,20141130,14.28886371676508,6.86608592558873e-07,0.01356594967342923,2.277853760155267,2081,3,Stadt-Land,True,True
133,Volksinitiative «Rettet unser Schweizer Gold (Gold-Initiative)»,20141130,43.7275494315523,2.501026496792362e-19,0.04038647529982037,3.2817931212857587,2081,3,Stadt-Land,True,True
134,Volksinitiative «Familien stärken! Steuerfreie Kinder- und Ausbildungszulagen»,20150308,13.875619363418876,1.0322360841481485e-06,0.013178783047334944,1.9425795178403895,2081,3,Stadt-Land,True,True
135,Volksinitiative «Energie- statt Mehrwertsteuer»,20150308,50.42533439923529,4.12460215424964e-22,0.04628617749838032,1.5505613967551266,2081,3,Stadt-Land,True,True
136,Bundesbeschluss über die Änderung der Verfassungsbestimmung zur Fortpflanzungsmedizin und Gentechnologie im Humanbereich,20150614,35.90405107233066,4.682049256500792e-16,0.033402098574763554,6.418658041206527,2081,3,Stadt-Land,True,True
137,Volksinitiative «Stipendieninitiative»,20150614,17.558896977243087,2.7414966911927576e-08,0.01661894763034808,2.6716471380795426,2081,3,Stadt-Land,True,True
138,Volksinitiative «Millionen-Erbschaften besteuern für unsere AHV (Erbschaftssteuerreform)»,20150614,17.11925028681164,4.224640675377843e-08,0.016209580766719713,2.302201457225575,2081,3,Stadt-Land,True,True
139,Bundesgesetz über Radio und Fernsehen,20150614,36.81468515631532,1.9423363143532304e-16,0.034220285021454425,3.930945071337483,2081,3,Stadt-Land,True,True
140,Volksinitiative «Für Ehe und Familie - gegen die Heiratsstrafe»,20160228,65.23248555927981,3.3394434318005396e-28,0.059074956055327844,3.8470048881617487,2081,3,Stadt-Land,True,True
141,Volksinitiative «Zur Durchsetzung der Ausschaffung krimineller Ausländer (Durchsetzungsinitiative)»,20160228,115.2594428303646,3.390656262436075e-48,0.09985575040888235,7.74218890599812,2081,3,Stadt-Land,True,True
142,Volksinitiative «Keine Spekulation mit Nahrungsmitteln!»,20160228,4.455948702904616,0.011720441279960012,0.004270375484891023,0.9599014281598528,2081,3,Stadt-Land,True,False
143,Bundesgesetz über den Strassentransitverkehr im Alpengebiet (Sanierung Gotthard-Strassentunnel),20160228,4.607502869015832,0.0100788424565686,0.00441497675740087,1.4904778689379157,2081,3,Stadt-Land,True,False
144,Volksinitiative «Pro Service public»,20160605,12.187440206550047,5.4684511326276425e-06,0.01159397433834951,1.7253453392039404,2081,3,Stadt-Land,True,True
145,Volksinitiative «Für ein bedingungsloses Grundeinkommen»,20160605,10.098340038251145,4.320383126305849e-05,0.00962573254846913,1.5154474733136034,2081,3,Stadt-Land,True,True
146,Volksinitiative «Für eine faire Verkehrsfinanzierung»,20160605,21.88481652990483,3.928791640815556e-10,0.020628833770558637,2.588998929336192,2081,3,Stadt-Land,True,True
147,"Bundesgesetz über die medizinisch unterstützte Fortpflanzung (Fortpflanzungsmedizingesetz, FMedG)",20160605,22.256385592865126,2.7305187087668294e-10,0.02097173302795412,4.886203514343691,2081,3,Stadt-Land,True,True
148,Änderung des Asylgesetzes (AsylG),20160605,88.42076110738101,1.4001380694445906e-37,0.07842747282791877,5.463421272125039,2081,3,Stadt-Land,True,True
149,Volksinitiative «Für eine nachhaltige und ressourceneffiziente Wirtschaft (Grüne Wirtschaft)»,20160925,30.17438325393262,1.2081361480847609e-13,0.028222134505411344,3.8066309177233,2081,3,Stadt-Land,True,True
150,Volksinitiative «AHVplus: für eine starke AHV»,20160925,24.86854860313048,2.123015450602421e-11,0.023375583981482588,3.998747724338152,2081,3,Stadt-Land,True,True
151,"Bundesgesetz über den Nachrichtendienst (Nachrichtendienstgesetz, NDG)",20160925,9.94605956064679,5.023714991379252e-05,0.009481955215898093,1.4526444622792951,2081,3,Stadt-Land,True,True
152,Volksinitiative «Für den geordneten Ausstieg aus der Atomenergie»,20161127,7.612654988400185,0.0005080646440243381,0.007273612594035122,2.0751348956203017,2081,3,Stadt-Land,True,True
153,Bundesbeschluss über die erleichterte Einbürgerung von Personen der dritten Ausländergeneration,20170212,37.57301763236734,9.340432042022323e-17,0.034900575267062785,5.2915105783188565,2081,3,Stadt-Land,True,True
154,Bundesbeschluss über die Schaffung eines Fonds für die Nationalstrassen und den Agglomerationsverkehr,20170212,14.521035996640663,5.460808221747985e-07,0.013783337494446601,1.9237108125015112,2081,3,Stadt-Land,True,True
155,Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz,20170212,7.572270616884519,0.0005288474924380798,0.007235305988397022,2.0791374138857535,2081,3,Stadt-Land,True,True
156,Energiegesetz (EnG),20170521,20.324187151008065,1.8135886225443298e-09,0.019185993671747382,3.9040880711209454,2081,3,Stadt-Land,True,True
157,Bundesbeschluss über die Ernährungssicherheit,20170924,2.599353343422479,0.07456327044477735,0.0024955404734832826,1.122841930723638,2081,3,Stadt-Land,False,False
158,Bundesbeschluss über die Zusatzfinanzierung der AHV durch eine Erhöhung der Mehrwertsteuer,20170924,61.189079651635836,1.5100737835222268e-26,0.055616876029173805,4.567574264770748,2081,3,Stadt-Land,True,True
159,Bundesgesetz über die Reform der Altersvorsorge 2020,20170924,35.36369566938888,7.89455762565111e-16,0.032915944397539726,3.615655751509756,2081,3,Stadt-Land,True,True
160,Bundesbeschluss über die neue Finanzordnung 2021,20180304,36.23701982691837,3.392776026132218e-16,0.033685760700834365,2.3911913039642627,2082,3,Stadt-Land,True,True
161,Volksinitiative «Ja zur Abschaffung der Radio- und Fernsehgebühren (Abschaffung der Billag-Gebühren)»,20180304,1.639764174614363,0.1942766302913034,0.0015749702691591346,0.7118431858463872,2082,3,Stadt-Land,False,False
162,Volksinitiative «Für krisensicheres Geld: Geldschöpfung allein durch die Nationalbank! (Vollgeld-Initiative),20180610,2.8617584783114625,0.057393371461274906,0.0027454561288676087,0.7512697279680083,2082,3,Stadt-Land,False,False
163,Bundesgesetz über Geldspiele (Geldspielgesetz),20180610,4.129405002828545,0.01622463282865004,0.003956773336429149,1.2222510004892229,2082,3,Stadt-Land,True,False
164,"Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege (direkter Gegenentwurf zur Volksinitiative «Zur Förderung der Velo-, Fuss- und Wanderwege [Velo-Initiative]»)",20180923,44.93062171614836,7.885307579230633e-20,0.04143245387615857,4.798607836296725,2082,3,Stadt-Land,True,True
165,Volksinitiative «Für gesunde sowie umweltfreundlich und fair hergestellte Lebensmittel (Fair-Food-Initiative)»,20180923,3.6809335900767,0.025363814969964444,0.003528566782186936,1.8340931468205852,2082,3,Stadt-Land,True,False
166,Volksinitiative «Für Ernährungssouveränität. Die Landwirtschaft betrifft uns alle»,20180923,15.65406812067703,1.7873364349338996e-07,0.014835812696583994,4.018993054720138,2082,3,Stadt-Land,True,True
167,Volksinitiative «Für die Würde der landwirtschaftlichen Nutztiere (Hornkuh-Initiative)»,20181125,78.77003911332483,1.0587113696537559e-33,0.07043919300188133,6.791992978530587,2082,3,Stadt-Land,True,True
168,Volksinitiative «Schweizer Recht statt fremde Richter (Selbstbestimmungsinitiative)»,20181125,46.21404567265838,2.3059208575990927e-20,0.04256557779357656,5.349905705395017,2082,3,Stadt-Land,True,True
169,Änderung des Bundesgesetzes über den Allgemeinen Teil des Sozialversicherungsrechts (ATSG) (Gesetzliche Grundlage für die Überwachung von Versicherten),20181125,1.138489754733893,0.3205020018844891,0.0010940300267023506,0.7791496175940864,2082,3,Stadt-Land,False,False
170,Volksinitiative «Zersiedelung stoppen – für eine nachhaltige Siedlungsentwicklung (Zersiedelungsinitiative)»,20190210,60.73314716778525,2.3210770365952995e-26,0.05520025216848278,4.834626470658996,2082,3,Stadt-Land,True,True
171,Bundesgesetz über die Steuerreform und die AHV-Finanzierung (STAF),20190519,11.443894019406121,1.1406132166738495e-05,0.010889157912738952,2.4867868256221612,2082,3,Stadt-Land,True,True
172,Bundesbeschluss über die Genehmigung und die Umsetzung des Notenaustauschs zwischen der Schweiz und der EU betreffend die Übernahme der Richtlinie (EU) 2017/853 zur Änderung der EU-Waffenrichtlinie (Weiterentwicklung des Schengen-Besitzstands),20190519,309.38634670957356,2.397042239834656e-118,0.2293642807374246,14.64974821355532,2082,3,Stadt-Land,True,True
173,Volksinitiative «Mehr bezahlbare Wohnungen»,20200209,87.26436000005131,4.060243010966641e-37,0.07744685854285226,7.369838357834297,2082,3,Stadt-Land,True,True
174,Strafgesetzbuch und des Militärstrafgesetz (Diskriminierung und Aufruf zu Hass aufgrund der sexuellen Orientierung),20200209,41.04747899767892,3.2830272164593946e-18,0.03798766809928128,6.242477243381536,2082,3,Stadt-Land,True,True
175,Volksinitiative «Für eine massvolle Zuwanderung (Begrenzungsinitiative)»,20200927,113.00921578004237,2.5686225136154616e-47,0.09805493460072269,8.12682215351795,2082,3,Stadt-Land,True,True
176,"Bundesgesetz über die Jagd und den Schutz wildlebender Säugetiere und Vögel (Jagdgesetz, JSG)",20200927,140.8928829280037,4.1440870549985015e-58,0.11936100680183233,9.996531771046364,2082,3,Stadt-Land,True,True
177,Bundesgesetz über die direkte Bundessteuer (DBG) (Steuerliche Berücksichtigung der Kinderdrittbetreuungskosten),20200927,10.908234515543551,1.937750415561672e-05,0.010384757237336936,2.707472712107723,2082,3,Stadt-Land,True,True
178,Erwerbsersatzgesetz (indirekter Gegenvorschlag zur Volksinitiative «Für einen vernünftigen Vaterschaftsurlaub - zum Nutzen der ganzen Familie»),20200927,33.13888317693103,6.8015891871435626e-15,0.030894724866565162,6.3897127653602155,2082,3,Stadt-Land,True,True
179,Bundesbeschluss über die Beschaffung neuer Kampfflugzeuge,20200927,26.802161656742364,3.217363252366122e-12,0.025135615982527115,3.8638841838494145,2082,3,Stadt-Land,True,True
180,Volksinitiative «Für verantwortungsvolle Unternehmen – zum Schutz von Mensch und Umwelt»,20201129,14.910928015035827,3.717678589489669e-07,0.014141477121359252,3.144990556504581,2082,3,Stadt-Land,True,True
181,Volksinitiative «Für ein Verbot der Finanzierung von Kriegsmaterialproduzenten»,20201129,36.64434366628954,2.289011686318661e-16,0.03405151351857389,4.379024913985994,2082,3,Stadt-Land,True,True
182,Volksinitiative «Ja zum Verhüllungsverbot»,20210307,139.40283838230891,1.5346788143852792e-57,0.11819781489886573,6.443799864990197,2083,3,Stadt-Land,True,True
183,"Bundesgesetz über elektronische Identifizierungsdienste (EID-Gesetz, BGEID)",20210307,34.24290598733145,2.3338809213722443e-15,0.03187631567914225,2.934780088257156,2083,3,Stadt-Land,True,True
184,Bundesbeschluss über die Genehmigung des Umfassenden Wirtschaftspartnerschaftsabkommens zwischen den EFTA-Staaten und Indonesien,20210307,114.86780111601514,4.798538765910308e-48,0.09946402610325779,7.868387954881889,2083,3,Stadt-Land,True,True
185,Volksinitiative «Für sauberes Trinkwasser und gesunde Nahrung – Keine Subventionen für den Pestizid- und den prophylaktischen Antibiotika-Einsatz»,20210613,323.857438188672,3.5887004870550414e-123,0.2374569578318863,11.517545265342342,2083,3,Stadt-Land,True,True
186,Volksinitiative «Für eine Schweiz ohne synthetische Pestizide»,20210613,283.0943719182622,1.8206141571557444e-109,0.21396385467789672,10.48050416347003,2083,3,Stadt-Land,True,True
187,Bundesgesetz über die gesetzlichen Grundlagen für Verordnungen des Bundesrates zur Bewältigung der Covid-19-Epidemie (Covid-19-Gesetz),20210613,188.3722942429626,6.478283362479152e-76,0.15335114209740033,10.420490522271606,2083,3,Stadt-Land,True,True
188,Bundesgesetz über die Verminderung von Treibhausgasemissionen (CO2-Gesetz),20210613,317.6254718247075,4.2023878130344896e-121,0.2339566238380933,11.860424419547975,2083,3,Stadt-Land,True,True
189,Bundesgesetz über polizeiliche Massnahmen zur Bekämpfung von Terrorismus (PMT),20210613,21.750655917563066,4.4795397590671265e-10,0.02048565338418946,1.990171288925218,2083,3,Stadt-Land,True,True
190,"Volksinitiative «Löhne entlasten, Kapital gerecht besteuern»",20210926,11.367955595456879,1.2295531432562714e-05,0.010812537641989051,1.910785400512399,2083,3,Stadt-Land,True,True
191,Änderung des Schweizerischen Zivilgesetzbuches (Ehe für alle),20210926,87.73724506029217,2.620789133747827e-37,0.07779936811043385,5.26008663463022,2083,3,Stadt-Land,True,True
192,Volksinitiative «Für eine starke Pflege» (Pflegeinitiative),20211128,0.4689697702673822,0.6257126335004146,0.00045072922296851705,0.2713918028616433,2083,3,Stadt-Land,False,False
193,Volksinitiative «Bestimmung der Bundesrichterinnen und Bundesrichter im Losverfahren» (Justiz-Initiative),20211128,15.953313161422965,1.3309661586772225e-07,0.015107972069011592,1.6845284572225232,2083,3,Stadt-Land,True,True
194,"Änderung des Bundesgesetzes über die gesetzlichen Grundlagen für Verordnungen des Bundesrates zur Bewältigung der Covid-19-Epidemie (Covid-19-Gesetz) (Härtefälle, Arbeitslosenversicherung, familienergänzende Kinderbetreuung, Kulturschaffende, Veranstaltungen)",20211128,232.49489299571425,7.453889080487354e-92,0.18270791833857472,9.67732049605086,2083,3,Stadt-Land,True,True
195,Volksinitiative «Ja zum Tier- und Menschenversuchsverbot – Ja zu Forschungswegen mit Impulsen für Sicherheit und Fortschritt»,20220213,3.191243118589571,0.04132213599898282,0.003059116091743126,0.8068350238208026,2083,3,Stadt-Land,True,False
196,Volksinitiative «Ja zum Schutz der Kinder und Jugendlichen vor Tabakwerbung» (Kinder und Jugendliche ohne Tabakwerbung),20220213,52.58914877105008,5.242212486615039e-23,0.048132592960677525,5.446244263585612,2083,3,Stadt-Land,True,True
197,Änderung des Bundesgesetzes über die Stempelabgaben (StG),20220213,31.398630839657343,3.677412473307034e-14,0.02930620773245735,3.3452441694393116,2083,3,Stadt-Land,True,True
198,Bundesgesetz über ein Massnahmenpaket zugunsten der Medien,20220213,16.653794753910436,6.678011050940947e-08,0.01576088103463352,3.472294305350516,2083,3,Stadt-Land,True,True
199,"Änderung des Bundesgesetzes über Filmproduktion und Filmkultur (Filmgesetz, FiG)",20220515,12.685979899001593,3.3410306022463397e-06,0.012051058094474347,3.074900715712218,2083,3,Stadt-Land,True,True
