municipality_id,municipality_name,PC1,PC2,PC3,kmeans_cluster,hier_cluster,gmm_cluster,dbscan_cluster
1068,Vitznau,-3.431676718844389,1.3993816137040818,3.4021267380272944,1,3,1,0
1069,Weggis,-5.580010959281037,6.360138996722,0.6639982212076233,1,3,1,0
1081,Beromünster,-6.7131404077251995,6.804755978493763,-2.7953151526317876,0,3,1,0
1082,Büron,-8.1878697523643,2.447404614942555,-1.342454733949714,0,3,0,0
1083,Buttisholz,-8.674819000173597,6.472912140452469,-3.893029145846362,0,3,1,0
1084,Eich,-5.994833243378109,11.138574046663743,-3.974913539124605,1,3,1,0
1085,Geuensee,-2.711414881810419,3.4505109872789848,2.120501262229361,1,3,1,0
1086,Grosswangen,-10.825896322183656,6.426418125641599,-5.429872313879547,0,3,0,0
1088,Hildisrieden,-4.825888797990144,10.454350301328693,-2.861191457015539,1,3,1,0
1089,Knutwil,-5.442831549582168,6.700790207945092,-1.0443070462379587,1,3,1,0
1091,Mauensee,-0.8260432764651569,5.7248720845803724,1.9291530422812306,1,3,1,0
1093,Neuenkirch,-4.699221344278788,6.2282402289984935,-1.037558773192971,1,3,1,0
1094,Nottwil,-3.6239606489038865,6.056908617813755,-0.088188095463567,1,3,1,0
1095,Oberkirch,-0.21156232474457418,9.179826673965172,0.9238068041480407,1,3,1,0
1097,Rickenbach (LU),-11.824717608459466,2.2036897280206493,-4.303895141963537,0,2,1,0
1098,Ruswil,-6.6485228069797495,4.502516921140069,-2.0588413067860376,0,3,1,0
1099,Schenkon,-6.0295462194126594,9.063942806937385,-2.8877533771901596,1,3,1,0
11,Ottenbach,2.6449145729396935,6.466353787001575,6.471939268286093,1,3,1,0
1100,Schlierbach,-11.007186900665582,6.53282613605332,-5.705406001180497,0,3,0,0
1102,Sempach,2.132429813805943,13.987113711794487,-0.4557000096610108,1,3,1,0
1103,Sursee,4.254423185791646,7.830544595955749,4.335810522983803,1,3,1,0
1104,Triengen,-7.717391891124762,3.1904370775445665,-0.915893053397202,0,3,1,0
1107,Wolhusen,-7.1588695531745365,3.5877444721336524,-1.9289735612100252,0,3,1,0
111,Bäretswil,-8.53722652595724,-0.0017268652438946197,3.0536413579144903,0,2,1,0
112,Bubikon,-2.2191205546966093,2.3116775702066468,5.878615814701618,1,3,1,0
1121,Alberswil,-11.467664837341175,2.4635675666608825,-4.786148792261042,0,2,0,0
1122,Altbüron,-7.856728699175732,4.219353410501463,-4.266785377240749,0,3,0,0
1123,Altishofen,-8.037753190976675,4.203160365599569,-4.2510767866995565,0,3,0,0
1125,Dagmersellen,-7.410899499529828,3.6160662542161486,-2.334325901645751,0,3,1,0
1127,Egolzwil,-6.164851603761804,6.973457433550225,-3.3154214283261583,1,3,1,0
1128,Ettiswil,-8.07601393370097,5.889380387289101,-3.9180561629835244,0,3,1,0
1129,Fischbach,-15.724172959446703,-5.625069184060755,-2.8713070922793147,0,2,0,0
113,Dürnten,-4.21548877609686,1.5681458428390616,3.865201381715518,1,3,1,0
1131,Grossdietwil,-8.717258505221077,4.262161353707395,-3.7723498123348658,0,3,0,0
1132,Hergiswil bei Willisau,-13.616489589428092,-3.4364510489921973,-5.150545860639823,0,2,0,0
1135,Luthern,-14.485088305274463,-5.076834269185289,-6.606125786358048,0,2,0,0
1136,Menznau,-13.256546436011433,1.3389367390724962,-5.021680373408889,0,2,1,0
1137,Nebikon,-7.828044319255761,5.998200887589942,-3.1847333557460553,0,3,0,0
1139,Pfaffnau,-7.480979402178928,-0.7072760347270421,-0.238162946690649,0,3,0,0
114,Fischenthal,-11.680849446050953,-6.119154608517754,3.210590211050507,0,2,0,0
1140,Reiden,-6.864332186715946,1.8184816497350098,-0.8533751350080848,0,3,1,0
1142,Roggliswil,-11.752267993909342,-2.9691956606849055,-3.985624404216906,0,2,0,0
1143,Schötz,-7.287325868436404,4.9036460109011415,-2.9271764241314444,0,3,1,0
1145,Ufhusen,-14.456116914162314,-2.2662442362949085,-5.214067358313166,0,2,0,0
1146,Wauwil,-7.214479832920802,4.054218608738404,-2.111617276687423,0,3,0,0
1147,Wikon,-5.533524105162793,-0.46478030470533116,3.2075221093084414,0,3,0,0
115,Gossau (ZH),-4.582981849584475,3.6279078879543576,3.3863415898464506,1,3,1,0
1150,Zell (LU),-9.492492279435433,2.537001208782037,-2.196182708831082,0,3,0,0
1151,Willisau,-4.890720245896582,4.491018720512502,-1.1947804023117645,1,3,1,0
116,Grüningen,-4.689961859325758,3.585343838745033,2.46911582551458,1,3,1,0
117,Hinwil,-4.669236102712975,1.9121311835878148,4.350985733809918,1,3,1,0
118,Rüti (ZH),-0.8075935762374595,1.4057809691048115,6.3944258672956265,1,3,1,0
119,Seegräben,1.0154980053204317,6.421774907682887,6.809693454103741,1,3,1,0
12,Rifferswil,7.859238298617807,3.062250744178347,12.229186471391422,1,3,1,0
120,Wald (ZH),-2.19272911793748,-0.29017105919863667,6.897093360360942,1,3,1,0
1201,Altdorf (UR),1.7493663968044224,5.321750925453868,3.380142971544759,1,3,1,0
1202,Andermatt,-7.391596963878158,5.060527336546261,-3.377971234696673,0,3,0,0
1203,Attinghausen,-11.745573360184041,-2.004023108228476,-3.017507672405222,0,2,0,0
1205,Bürglen (UR),-8.932039492897477,-2.1382155810632795,-0.5626782931684288,0,2,0,0
1206,Erstfeld,-3.9158645814330884,-3.1214312030814515,3.538597932260015,0,3,0,0
1207,Flüelen,-7.063096182906616,1.6816137056381524,0.1767346213923392,0,2,0,0
1208,Göschenen,-11.143191110933783,-6.762098559383855,-0.6657785770339124,0,2,0,0
1209,Gurtnellen,-11.258130910564772,-10.616771327276872,2.9226154276399963,0,2,0,-1
121,Wetzikon (ZH),-0.1551199228214392,1.8240999163663463,6.8935414801630275,1,3,1,0
1210,Hospental,-14.15925423234017,-4.940304206400872,-4.60564785633607,0,2,0,-1
1211,Isenthal,-6.18154678101039,-1.726463435607033,-2.225553365231888,0,2,0,-1
1212,Realp,-7.03548825617621,7.323725458472436,-7.262066379235877,0,2,0,-1
1213,Schattdorf,-9.1699070312964,-0.5802906375916962,-1.485075279064577,0,2,0,0
1214,Seedorf (UR),-8.631184805480416,0.7655676017877674,-0.9895180285842494,0,2,0,0
1215,Seelisberg,-9.90949081931589,-0.7148863399060913,-0.5357448326568215,0,2,0,0
1216,Silenen,-12.174983578212258,-6.147392921231528,-1.2121389077469755,0,2,0,0
1217,Sisikon,-11.635030684143809,-4.006653756071161,-0.38909239285953445,0,2,0,0
1218,Spiringen,-21.31893219521831,-10.683031401034526,-5.368213410996345,0,2,0,-1
1219,Unterschächen,-23.125120290654067,-9.023302321525343,-7.886827744811597,0,2,0,-1
1220,Wassen,-13.007145415158998,-7.93489879829733,-1.1327729701630445,0,2,0,0
13,Stallikon,0.4883577240504242,9.224788087477835,3.1685034713379623,1,3,1,0
1301,Einsiedeln,-10.8326159118429,0.8313895227274785,-0.9446796850291096,0,2,1,0
131,Adliswil,3.0952920359545484,6.234409631246061,5.5599131410669225,1,3,1,0
1311,Gersau,-9.571824089207112,2.3801350716184095,-1.205195115837391,0,2,0,0
1321,Feusisberg,-12.175152605083873,5.934114535196744,-3.899697455158942,0,3,1,0
1322,Freienbach,-8.35843100182785,6.219389841513806,-0.6494322826624253,0,3,1,0
1323,Wollerau,-9.878690989405692,9.932752829945,-3.7253493743344377,0,3,1,0
1331,Küssnacht (SZ),-6.319837351238174,6.883268617814117,-1.390128412903065,1,3,1,0
1341,Altendorf,-10.602684628917762,4.1264298644123825,-2.7663538375352195,0,3,1,0
1342,Galgenen,-12.301197700554688,-1.7092232768420854,0.03659538889075482,0,2,1,0
1343,Innerthal,-16.383240810287557,-10.772074687076838,-3.0513609305650413,0,2,0,-1
1344,Lachen,-4.803911847462682,5.244758137167172,1.614157324892177,1,3,1,0
1345,Reichenburg,-12.692916285068485,-5.6527669934823415,0.31473108186756965,0,2,1,0
1346,Schübelbach,-11.851541300223746,-3.640870491940018,0.8417320416037766,0,2,1,0
1347,Tuggen,-15.198158204986303,-2.477962659300853,-2.128027982496319,0,2,1,0
1348,Vorderthal,-24.530426399238795,-15.223773754641032,-3.540843030752875,0,2,0,-1
1349,Wangen (SZ),-11.236304787107654,-2.3757189922483737,0.7145588367327318,0,2,1,0
135,Kilchberg (ZH),1.4557795259621122,15.358290916558104,0.39896072705175184,1,3,1,0
136,Langnau am Albis,1.4299999584960106,9.094517450642257,3.0683310692430963,1,3,1,0
1361,Alpthal,-26.599835991257514,-13.16545684549372,-5.137750816402789,0,2,0,-1
1362,Arth,-9.053135491043856,0.17950612778693426,0.6432512499294163,0,2,1,0
1363,Illgau,-21.037798270803165,-5.611689854329417,-6.450791189103153,0,2,0,-1
1364,Ingenbohl,-6.766100813002376,3.96195307036478,-0.06990619331791353,0,3,1,0
1365,Lauerz,-17.411301250266046,-3.5462877049601484,-3.2425129410983264,0,2,0,0
1366,Morschach,-12.861126753297523,-4.549046729027564,-0.06461703395251826,0,2,0,0
1367,Muotathal,-26.489318097868107,-7.985703052722804,-7.744228541014585,0,2,0,-1
1368,Oberiberg,-19.387649860708517,-5.525535169697795,-3.90493622011398,0,2,0,0
1369,Riemenstalden,-23.426659019018505,-11.222066514816463,-5.038906351350811,0,2,0,-1
137,Oberrieden,3.0184972149070988,11.939538279486314,3.5130830318843524,1,3,1,0
1370,Rothenthurm,-23.930806197432112,-7.614639638770475,-6.121539241915961,0,2,0,0
1371,Sattel,-20.222792785185128,-2.4783217596388916,-5.135030971722041,0,2,0,0
1372,Schwyz,-9.340193670768489,1.2964319181759838,-0.007389148122992535,0,2,1,0
1373,Steinen,-12.402584016962194,-2.410285568789223,-0.3040226386647853,0,2,1,0
1374,Steinerberg,-21.128934712474766,-7.97234572002676,-2.5687826926789725,0,2,0,0
1375,Unteriberg,-30.07276979977499,-14.87714957604727,-5.712062864760393,0,2,0,-1
138,Richterswil,1.5371026721889862,6.720351699194929,4.9357532163885764,1,3,1,0
139,Rüschlikon,0.6795610673252594,14.25741018032151,0.6679152482353765,1,3,1,0
14,Wettswil am Albis,0.6434678266129829,12.870437434041765,1.9358600787901268,1,3,1,0
1401,Alpnach,-8.258756000128582,2.987067129426907,-2.0949499555521807,0,2,1,0
1402,Engelberg,-7.967437326415562,7.105340726235386,-3.1176311477740857,0,3,1,0
1403,Giswil,-9.81471402454461,0.4108217579584053,-2.483629714531912,0,2,0,0
1404,Kerns,-12.295430624452239,2.0136925040975293,-4.793901027319793,0,2,1,0
1405,Lungern,-10.838919755889213,4.963475929122065,-4.63911446164874,0,2,0,0
1406,Sachseln,-5.0993726005824245,5.621046884788107,-0.9343218560192409,1,3,1,0
1407,Sarnen,-5.441461722817779,5.2910818445448715,-0.6984373437084919,1,3,1,0
141,Thalwil,5.373433394044415,10.371853228943442,5.604755468374789,1,3,1,0
1501,Beckenried,-9.48712970420663,4.134421780640481,-2.9602287640619145,0,2,0,0
1502,Buochs,-8.306779821301635,6.489317330998978,-3.9872854989845985,0,3,1,0
1503,Dallenwil,-13.184456090702326,0.02534955087295886,-3.231118527306004,0,2,0,0
1504,Emmetten,-14.35604484222578,0.1689271590461605,-3.643546790642609,0,2,0,0
1505,Ennetbürgen,-8.687650894293455,8.357885352614769,-4.58622887851626,0,3,1,0
1506,Ennetmoos,-10.778731498944284,1.9024443286166692,-3.8527355882723358,0,2,0,0
1507,Hergiswil (NW),-9.421327108348034,10.131924072154469,-4.738500045822662,0,3,1,0
1508,Oberdorf (NW),-8.971474673560582,4.045372024365066,-2.849214891486514,0,2,0,0
1509,Stans,0.7838076115325734,6.791552069854549,2.4336728419239937,1,3,1,0
151,Erlenbach (ZH),-0.32096043246593664,16.75321989467372,-0.826258014534319,1,3,1,0
1510,Stansstad,-7.202964848227332,7.057771287519038,-2.875908085016221,0,3,1,0
1511,Wolfenschiessen,-13.129966457648116,2.713764776426716,-4.73066133707977,0,2,0,0
152,Herrliberg,-4.128004295132961,15.353429809143863,-2.0685027795923885,1,3,1,0
153,Hombrechtikon,-3.4632014720682975,3.017041248411003,4.663636662079305,1,3,1,0
154,Küsnacht (ZH),-1.2890699777356198,15.577219253989016,-0.8299543722283351,1,3,1,0
155,Männedorf,3.6238219161825285,9.457126045573059,5.304221439940337,1,3,1,0
156,Meilen,0.310506477862813,12.696513544095506,2.400063488564709,1,3,1,0
157,Oetwil am See,-4.534342153740487,1.6135992107413277,3.410876981331635,1,3,1,0
158,Stäfa,3.176841005393272,8.761053967038203,5.853211221390562,1,3,1,0
159,Uetikon am See,0.9102636558244849,10.42417220138786,3.1967087840783583,1,3,1,0
160,Zumikon,-1.7218859994376563,18.041004881139393,-3.0011885820345996,1,3,1,0
161,Zollikon,1.999014072550411,16.32289617979991,0.7166500320513511,1,3,1,0
1630,Glarus Nord,-6.825896377848999,-0.6960701506467436,2.6932106147339945,0,3,1,0
1631,Glarus Süd,-6.180414622287314,0.3704753377614857,2.326409657751749,0,3,0,0
1632,Glarus,-1.0325917623176706,3.806297909288157,4.6066041109841365,1,3,1,0
1701,Baar,-2.659226552519223,7.120115036583245,0.7593281535194524,1,3,1,0
1702,Cham,-0.9036286977231192,8.391400051872145,1.0910670536623894,1,3,1,0
1703,Hünenberg,-0.9895248752841842,12.38259751643936,-0.6764708180644283,1,3,1,0
1704,Menzingen,-6.954001348000722,4.494870318490328,-1.6494404884645273,0,3,1,0
1705,Neuheim,-10.09221555772431,4.069216599372914,-2.9993916208127707,0,3,1,0
1706,Oberägeri,-10.28098578192893,5.430406525071543,-3.660763646314526,0,3,1,0
1707,Risch,-6.225851497002905,6.110929308642364,-1.0523730642797882,1,3,1,0
1708,Steinhausen,0.34383344334646093,8.866000499922166,0.8565844243837307,1,3,1,0
1709,Unterägeri,-7.133164276521723,4.938604116570912,-0.6292057755254492,0,3,1,0
1710,Walchwil,-9.28754910896094,8.447603669250652,-3.536657735809095,0,3,1,0
1711,Zug,2.260937187218308,10.056525941304182,3.2408919199379866,1,3,1,0
172,Fehraltorf,-0.8481932222263696,6.704053758931735,3.8350887016813315,1,3,1,0
173,Hittnau,-3.834666354539475,1.596781405325815,4.589255387580687,1,3,1,0
176,Lindau,-2.9000821303288076,5.348092827150868,3.3061079763755035,1,3,1,0
177,Pfäffikon,0.7872642850564973,3.994751644747426,7.0037855598672625,1,3,1,0
178,Russikon,-6.081868115614455,4.997316169960356,1.8158590847020437,1,3,1,0
180,Weisslingen,-4.708429354409174,6.007912316584493,1.5420000997806245,1,3,1,0
181,Wila,-7.8659719986697505,-3.152977266952442,4.491216670818612,0,2,1,0
182,Wildberg,-8.315983429808977,3.4207155108391474,-0.3411612491655962,0,2,0,0
191,Dübendorf,1.120852849410503,5.023267559803508,5.491543016544511,1,3,1,0
192,Egg,0.011777918677126029,6.329941367411482,4.0349460816757645,1,3,1,0
193,Fällanden,3.7564342698564865,8.485084526969498,5.526537471246683,1,3,1,0
194,Greifensee,6.467769819370245,9.0828832389722,6.6187015121294035,1,3,1,0
195,Maur,-0.7156409270625499,10.894213024731147,1.4618908101199637,1,3,1,0
196,Mönchaltorf,1.8017882148867026,5.953186255014316,5.581241446690009,1,3,1,0
197,Schwerzenbach,3.8568301472970803,7.077279782026868,6.598522968722857,1,3,1,0
198,Uster,6.081120608440792,5.1451196170138545,8.839137228581178,1,3,1,0
199,Volketswil,-3.597694394486895,3.9045609971170703,2.2910461729759306,1,3,1,0
2,Affoltern am Albis,2.08482682287551,4.779701070501509,6.229172953040428,1,3,1,0
200,Wangen-Brüttisellen,-3.7607143931908857,5.347687114051277,1.9275469295135557,1,3,1,0
2008,Châtillon (FR),5.889177517449385,-3.1615392884535365,-2.184847844319952,2,1,2,0
2011,Cugy (FR),4.5573280463068775,-3.416288601682024,-5.71309240259909,2,1,2,0
2016,Fétigny,5.685334500727452,-6.479278962731967,-3.6445001301737667,2,1,2,0
2022,Gletterens,3.3119124552891925,-7.904912350479014,0.03646409699382113,2,1,2,0
2025,Lully (FR),4.293478404314644,-10.539621880405448,-1.8755571523565204,2,1,2,0
2027,Ménières,1.391840887434332,-4.625281012243273,-6.327481542346285,2,1,2,0
2029,Montagny (FR),5.821620693317892,-6.6005164061503185,-2.1966511416009893,2,1,2,0
2035,Nuvilly,6.987312624223082,-7.46574209826054,-1.9056769275751524,2,1,2,0
2038,Prévondavaux,-1.2807640400697642,-14.638236522855834,-4.431122754990398,2,1,2,-1
2041,Saint-Aubin (FR),6.104494819865931,-0.8143855323767132,-4.94305441628137,2,1,2,0
2043,Sévaz,7.811109158779028,-4.125648734224903,-0.5989354189746993,2,1,2,0
2044,Surpierre,3.4457336418071387,-10.821790683303421,-2.323335794301917,2,1,2,0
2045,Vallon,9.725742294425675,-6.34275403002161,-0.7590043788093027,2,1,2,0
2050,Les Montets,5.380870110530276,-6.645305481908717,-3.277231179830242,2,1,2,0
2051,Delley-Portalban,2.7296066658043774,-7.367902573799103,-2.424087932425479,2,1,2,0
2053,Belmont-Broye,7.820475642692246,-6.722925802649645,-1.430060682563287,2,1,2,0
2054,Estavayer,8.398607442315003,-4.659916882132794,-1.1299688476958567,2,1,2,0
2055,Cheyres-Châbles,8.056971398931019,-4.216551639408545,-1.2269818656579796,2,1,2,0
2063,Billens-Hennens,6.4056544371465,-7.677595499517649,-1.851599500787812,2,1,2,0
2067,Le Châtelard,-3.344923200217168,-10.039938840968516,-9.292287353468152,2,1,2,-1
2068,Châtonnaye,9.516332130162642,-6.787512823320141,-1.248146985580922,2,1,2,0
2079,Grangettes,-0.9579029436214485,-9.185781425480204,-7.3847070323987705,2,1,2,-1
2086,Massonnens,3.4054867384508873,-10.249057095234026,-2.4766054143527874,2,1,2,0
2087,Mézières (FR),3.407695314649309,-7.984791285441023,-4.023833583752852,2,1,2,0
2096,Romont (FR),9.184612604130267,-2.7322183870086563,-2.7519291907622794,2,1,2,0
2097,Rue,7.470277618090814,-7.124206156900839,-2.3862521537030394,2,1,2,0
2099,Siviriez,4.8912427967424135,-7.680283617350025,-3.8774968738200677,2,1,2,0
2102,Ursy,5.715825118010004,-8.40615642089565,-2.6991771891991543,2,1,2,0
211,Altikon,-9.724952790602948,1.3024824507199368,-0.5609642067175186,0,2,0,0
2113,Vuisternens-devant-Romont,2.412813078119531,-7.55282664325572,-5.774389683503012,2,1,2,0
2114,Villorsonnens,1.593558903872335,-9.354237883329855,-4.1570359195467645,2,1,2,0
2115,Torny,7.705489760985626,-5.877852728506036,-2.6787249051344486,2,1,2,0
2117,Villaz,7.7818302930698575,-5.466382704837915,-3.8319877803795843,2,1,2,0
2121,Haut-Intyamon,4.9048860511224746,-3.8800494324201136,-4.527389606411887,2,1,2,0
2122,Pont-en-Ogoz,9.21930428014605,-5.134220398698556,-2.546066923447741,2,1,2,0
2123,Botterens,2.832157723675788,-10.631862761388165,-3.0928011330134058,2,1,2,0
2124,Broc,7.309930364755123,-4.796178617496596,-4.128369814989779,2,1,2,0
2125,Bulle,10.850965030813242,-3.1687492184682315,-1.3100076786686154,3,1,3,0
2128,Châtel-sur-Montsalvens,5.983722308381867,-8.652164621603736,-0.2103106551732392,2,1,2,0
2129,Corbières,4.577485901723479,-6.322735406779685,-3.521537284620898,2,1,2,0
213,Brütten,-2.9984699842676856,11.80387740713459,-0.0009458123148282674,1,3,1,0
2130,Crésuz,4.4448133071506355,-7.275347159575551,-0.9582383803560373,2,1,2,0
2131,Echarlens,10.31165556988294,-0.9677861586490368,-3.8861946354837795,3,1,3,0
2134,Grandvillard,6.37724518533451,-3.6567019098810842,-4.404172044639777,2,1,2,0
2135,Gruyères,7.878705233164251,-2.9993323829441563,-3.3895072043017036,2,1,2,0
2137,Hauteville,4.247967410243044,-5.055644040299006,-4.648028014826538,2,1,2,0
2138,Jaun,-13.649360627460576,-7.743089503902137,-4.414597233474932,0,2,0,-1
214,Dägerlen,-3.0263280933425296,2.204882634764854,4.836362459249572,1,3,1,0
2140,Marsens,12.465558415703402,-3.2789389154085793,-1.014109759708685,3,1,3,0
2143,Morlon,8.8710928236705,-0.21373927762262823,-5.1214993840014165,3,1,3,0
2145,Le Pâquier (FR),9.726649436475485,-3.7166498593214166,-0.6920007496188045,2,1,2,0
2147,Pont-la-Ville,3.9807055714118262,-1.208570416707264,-8.943903448472613,2,1,2,0
2148,Riaz,7.072341136927066,-5.49450184807182,-3.1209186037787067,2,1,2,0
2149,La Roche,-0.9835037476303441,-11.979740558729494,-4.639351499404047,2,1,2,0
215,Dättlikon,1.244371831761462,8.055895415227273,4.270700648141062,1,3,1,0
2152,Sâles,5.8962890797850065,-5.8683706995588265,-4.604914605132938,2,1,2,0
2153,Sorens,5.267236633156739,-6.339194812323246,-2.015898748055874,2,1,2,0
2155,Vaulruz,3.75614313782247,-4.009611936172629,-6.3000023214890675,2,1,2,0
216,Dinhard,-6.232866568332141,2.853333755687656,2.9997129479519824,0,3,0,0
2160,Vuadens,5.4731364122734245,-4.996000536254284,-4.49514480982121,2,1,2,0
2162,Bas-Intyamon,7.236153263467532,-4.748382402445708,-4.6653087946025495,2,1,2,0
2163,Val-de-Charmey,4.536782839165646,-4.086009295571605,-3.581420973926662,2,1,2,0
2173,Autigny,10.642137147254616,-3.0113715196179025,-2.360385298428314,3,1,3,0
2174,Avry,11.923645382917167,0.23474135879660424,-1.706927340113557,3,1,3,0
2175,Belfaux,14.083085432829888,-1.449229451738208,0.3738416952288665,3,1,3,0
2177,Chénens,8.493829537478971,-5.687977464728498,-2.6731531914543716,2,1,2,0
218,Ellikon an der Thur,-8.306806911417434,1.9731093193853337,1.6431429688883332,0,3,0,0
2183,Corminboeuf,14.371217006354827,1.2411141118841762,-1.2822418465685188,3,1,3,0
2186,Cottens (FR),9.273570724882129,-4.172711249083312,-2.677848208231451,2,1,2,0
219,Elsau,-1.3606708002599173,4.445289119475983,4.333951022227502,1,3,1,0
2194,Ferpicloz,1.421334557556544,-2.8112006576066095,-6.476046434147945,2,1,2,-1
2196,Fribourg,19.693929236740637,-0.9739676102799197,7.817553924962424,3,1,3,0
2197,Givisiez,12.965935273536742,0.012633001571132695,-0.4856514162050906,3,1,3,0
2198,Granges-Paccot,11.607948694394114,-2.233033337619091,0.36359236881898055,3,1,3,0
22,Benken (ZH),-8.31268007493782,-0.06443668700550463,0.9775924248633463,0,2,0,0
220,Hagenbuch,-12.451867716102546,-3.095663587640215,2.0634408006057274,0,2,0,0
2206,Marly,14.404818719074097,0.17280198648265274,2.0307634940379256,3,1,3,0
2208,Matran,13.73228103294065,0.9655643114885647,-2.4917331330710826,3,1,3,0
221,Hettlingen,-1.171291958577346,9.439420453366177,3.253513178887981,1,3,1,0
2211,Neyruz (FR),14.588946097916635,0.8845680136075205,-1.4573453732314203,3,1,3,0
2216,Pierrafortscha,6.971768471620551,4.505155516200177,-3.682553898590341,3,1,3,-1
2220,Le Mouret,6.137579958386532,-6.761328890490347,-2.027561547114795,2,1,2,0
2226,Treyvaux,7.447683811297962,-2.583747546560219,-4.254851518915123,2,1,2,0
2228,Villars-sur-Glâne,17.097321801266418,2.211947042302589,2.015574963464621,3,1,3,0
223,Neftenbach,-3.0194170982583666,6.541651345166422,1.9379723851972435,1,3,1,0
2230,Villarsel-sur-Marly,8.675625709031605,1.6414244010885473,-6.377662080998907,3,1,3,-1
2233,Hauterive (FR),12.899338721360156,-3.176348738231889,-1.4674234971482283,3,1,3,0
2234,La Brillaz,11.538895449356291,-1.9412964417836267,-2.9434539021012984,3,1,3,0
2235,La Sonnaz,15.15616432902663,-1.6304211000919766,0.2944185887980826,3,1,3,0
2236,Gibloux,11.48588330289634,-5.572305819397705,-1.2111168635943397,2,1,2,0
2237,Prez,12.389929411409527,-4.787129420145218,-1.624208434792284,3,1,3,0
2238,Bois-d'Amont,12.201598072227938,-3.1482925438496885,-1.2427003932619434,3,1,3,0
2239,Grolley-Ponthaux,9.512955898912363,-3.0010563311134595,-1.910751876065872,2,1,2,0
224,Pfungen,-2.05409704284996,2.737369559318444,4.377582141644168,1,3,1,0
225,Rickenbach (ZH),-3.6543088926491216,6.082356945748972,2.6445008734865447,1,3,1,0
2250,Courgevaux,2.656020026243145,1.8376866007181387,1.0840738644466048,1,3,1,0
2254,Courtepin,7.588784600449866,-3.881443000409016,0.9846828074025947,2,1,2,0
2257,Cressier (FR),10.804470085127853,1.2052645362964634,3.2950840316376357,3,1,3,0
2258,Fräschels,-0.6070834637938547,6.524202930307369,2.687888089958605,1,3,1,0
226,Schlatt (ZH),-4.881002979701951,-3.139782359426153,5.767347939535412,0,2,0,0
2261,Greng,-7.37282559681986,10.88410079016622,-3.9166076787389548,1,3,1,-1
2262,Gurmels,0.40098836052851644,1.9024493615597966,1.1115106329238258,1,3,1,0
2265,Kerzers,1.218904911996521,4.807915375199388,1.7478498164096656,1,3,1,0
2266,Kleinbösingen,0.9552049444603182,0.9550337672705786,2.7064163499397718,1,3,1,0
227,Seuzach,-3.8122151213502513,8.333286002522675,1.1816286351118455,1,3,1,0
2271,Meyriez,5.947340705726988,11.41971517145277,2.5071100941294278,1,3,1,0
2272,Misery-Courtion,7.2782350248592715,-6.763329670179366,-2.274050135836292,2,1,2,0
2274,Muntelier,5.648474919189341,12.860338249165338,0.5866561528027333,1,3,1,0
2275,Murten,2.9350159676582845,6.610736612243912,1.9131739700241248,1,3,1,0
2276,Ried bei Kerzers,-4.904299693476247,5.268167407330068,-2.1036397639266156,1,3,1,0
2278,Ulmiz,-4.372482789006192,-0.09806360774499986,-0.5481144818085099,0,3,0,0
228,Turbenthal,-5.244447505364868,-2.7153912445400525,6.269542137613364,0,3,1,0
2284,Mont-Vully,6.527616779588464,4.968102639866511,-0.9716395066373605,1,3,1,0
2292,Brünisried,-5.668741155118325,-2.548401483636364,-1.1603288822791822,0,2,0,0
2293,Düdingen,3.821220973999415,5.02498456206897,2.3395222760850745,1,3,1,0
2294,Giffers,-2.3102365961625537,-1.953382557777374,1.3916822635825399,1,3,1,0
2295,Bösingen,1.899926089797337,5.233592066745886,1.2402940224235648,1,3,1,0
2296,Heitenried,-1.0266627927905436,3.13512213963436,-0.6067820437276613,1,3,1,0
2299,Plaffeien,-6.115980038777629,-6.748457971738417,1.0357048370401931,0,2,0,0
23,Berg am Irchel,-10.052957377975675,2.6459189363822544,1.5080619972917844,0,2,0,0
230,Winterthur,10.329508608760575,4.035102016093605,12.363763899531762,1,3,1,0
2300,Plasselb,-7.876867315423621,-7.7912215309344255,0.4938580266766556,0,2,0,0
2301,Rechthalten,-2.747752768771046,-1.4608257049895428,-0.2923565145493466,1,3,1,0
2303,St. Silvester,-11.210826345559889,-10.524540588242557,-2.943265202576627,0,2,0,0
2304,St. Ursen,3.259077471327975,3.291997980015411,1.6683964179122008,1,3,1,0
2305,Schmitten (FR),5.335388903906706,4.541988699723742,4.12974421655458,1,3,1,0
2306,Tafers,1.3375721833792553,2.3746751166828077,1.375928844386389,1,3,1,0
2307,Tentlingen,-1.189544745318724,-1.4316570614170379,0.5970293228662739,1,3,1,0
2308,Ueberstorf,-1.5925930023997952,1.4975840978989403,0.8451320586967399,1,3,1,0
2309,Wünnewil-Flamatt,2.7912984614270617,1.514314892343691,4.990972311470738,1,3,1,0
231,Zell (ZH),-1.903365201084459,-0.5271028125196873,6.461799835180331,1,3,1,0
2321,Attalens,11.476651415486412,-2.0563643669158918,-2.3137846523505092,3,1,3,0
2323,Bossonnens,12.477154878806212,-5.938196010214204,-0.38653197371229986,2,1,2,0
2325,Châtel-Saint-Denis,7.877965883417137,-5.278926343662273,-3.2480378173941125,2,1,2,0
2328,Granges (Veveyse),13.118390565624674,-2.7081421870501887,-0.2918410587843918,3,1,3,0
2333,Remaufens,9.978795152195858,-4.9520378589883345,-2.815435516753696,2,1,2,0
2335,Saint-Martin (FR),10.029923568142179,-6.934803782813407,-1.2013056093678467,2,1,2,0
